Times,Measures
4464,-335.4
4477,774.9
4490,-1157.8
4505,94.4
4516,4.6
4527,-668.6
4540,8.8
4550,-242.4
4563,93.7
4576,-673.8
4589,-668.6
4602,-765.3
4616,3.0
4626,-1152.0
4641,-675.9
4655,101.1
4667,-385.9
4680,300.4
4692,48.4
4705,-670.1
4718,103.9
4730,-432.8
4744,-398.0
4757,1261.2
4771,96.3
4783,-389.0
4796,99.7
4807,-861.5
4820,-1248.7
4836,389.6
4848,-771.1
4861,-675.9
4875,673.6
4887,-0.7
4899,968.2
4912,-3.0
4923,-49.1
4935,288.4
4947,-242.4
4961,-293.8
4975,487.7
4987,-290.1
5001,-866.3
5014,774.9
5026,-771.9
5041,-769.6
5054,-95.3
5066,-867.1
5080,-1157.8
5094,594.9
5107,94.8
5118,10.4
5130,-431.3
5143,-390.5
5156,294.3
5170,-385.3
5183,-389.0
5196,-95.3
5209,-1254.1
5223,-8.7
5235,98.2
5246,-389.7
5260,-389.0
5273,383.6
5285,-481.1
5300,-765.2
5313,-95.2
5325,-674.5
5339,-867.4
5352,48.4
5364,-289.3
5378,777.8
5390,-670.1
5403,-487.2
5416,1067.9
5431,96.3
5442,-390.5
5455,99.7
5467,-384.6
5480,-384.6
5493,873.0
5507,-288.5
5520,-763.8
5533,774.9
5545,-771.1
5559,-771.1
5573,-95.2
5585,-674.5
5599,-867.8
5612,774.9
5624,-335.4
5639,-771.1
5652,44.6
5663,-2.3
5675,300.4
5687,-623.9
5701,-478.1
5714,397.0
5727,-432.8
5740,-1252.6
5754,685.6
5768,95.9
5779,-763.7
5792,3.0
5803,-623.9
5816,13.3
5827,-242.5
5841,-526.5
5855,397.0
5867,-386.0
5880,-623.1
5894,-95.2
5907,-770.4
5920,-769.6
5934,774.9
5946,-771.1
5959,-674.4
5974,-95.2
5986,-674.5
5999,-771.1
6012,774.9
6025,-336.1
6039,-1061.2
6053,1175.1
6067,-192.3
6080,-624.7
6093,776.4
6107,-54.0
6119,-771.1
6132,-93.6
6145,-2.6
6156,1161.5
6170,390.4
6182,-383.8
6196,681.0
6208,-1247.5
6222,-9.4
6235,389.6
6247,-98.9
6259,-389.0
6273,383.6
6285,-386.7
6299,-765.2
6312,3.0
6323,-670.1
6336,394.0
6348,-398.0
6363,-295.3
6376,389.6
6388,-771.1
6402,-772.6
6415,774.9
6427,-772.6
6441,-675.9
6455,-95.3
6467,-772.6
6480,-1252.6
6496,594.9
6508,95.9
6519,-763.8
6533,-93.6
6545,-3.0
6556,786.8
6569,-48.3
6582,-670.1
6595,7.2
6605,-242.4
6619,-1147.5
6634,478.8
6646,-98.9
6659,-389.0
6672,774.9
6684,-336.1
6699,-765.2
6712,98.1
6723,-389.8
6736,679.6
6749,194.2
6762,-295.4
6775,389.6
6788,-290.1
6801,-624.6
6814,-285.6
6829,95.9
6840,-765.3
6853,196.4
6865,-384.5
6879,-1246.8
6893,101.2
6906,94.4
6918,-384.5
6931,-92.1
6943,-487.2
6957,-198.7
6971,492.4
6983,-145.0
6996,-865.9
7010,774.9
7022,-1254.1
7037,-863.4
7051,1162.9
7064,-291.9
7077,-576.4
7091,777.8
7104,95.9
7115,391.0
7128,-527.2
7141,-479.7
7154,383.6
7168,-383.8
7181,-770.4
7194,774.9
7206,-1253.4
7221,-6.4
7233,194.9
7245,93.7
7257,-384.5
7270,1161.5
7283,-481.9
7298,-385.2
7311,4.5
7321,-527.3
7334,292.8
7347,-398.0
7361,-295.3
7374,389.6
7387,-770.4
7400,-771.1
7413,774.9
7426,-771.9
7440,-674.4
7453,-95.3
7465,-771.1
7479,-1254.1
7494,594.9
7506,95.9
7518,-384.5
7531,-92.1
7543,-487.2
7557,-293.9
7571,492.4
7583,-145.0
7597,-865.9
7610,774.9
7622,-772.6
7636,-769.6
7650,-95.3
7662,-867.4
7675,-771.1
7689,-95.2
7702,-675.9
7715,-674.5
7729,774.9
7741,-1253.4
7755,-869.3
7770,401.6
7782,95.9
7793,382.0
7805,-384.6
7819,-1248.3
7834,389.6
7846,-98.2
7859,-771.1
7872,774.9
7884,-336.1
7899,-766.7
7912,98.1
7923,-389.8
7937,-481.9
7950,-383.8
7964,-336.1
7977,-675.9
7991,1936.4
8004,-191.5
8017,-101.6
8032,1162.9
8045,-190.8
8058,-389.8
8072,679.5
8084,-0.7
8096,-385.2
8110,105.4
8122,-668.6
8135,-479.7
8148,-184.5
8163,94.8
8174,391.1
8186,871.4
8199,-481.9
8212,-473.0
8226,-195.6
8240,-674.4
8253,672.1
8265,97.1
8276,-480.4
8290,490.8
8303,-670.0
8316,-670.1
8330,7.2
8340,-481.2
8353,376.0
8367,389.7
8379,95.9
8390,385.1
8402,-2.2
8414,675.2
8427,578.5
8439,-242.4
8453,969.7
8465,384.4
8477,-384.6
8491,490.8
8504,-390.5
8517,-384.5
8530,-92.1
8543,-1254.1
8557,-143.9
8571,1162.9
8585,-54.0
8597,-0.7
8608,-480.4
8622,-480.4
8636,-384.5
8649,202.3
8662,-98.9
8674,-964.5
8687,98.2
8699,-290.1
8713,104.0
8725,394.0
8737,-529.5
8751,182.6
8764,-2.3
8775,-334.7
8788,776.3
8801,-481.9
8814,-1248.7
8829,99.7
8841,-770.4
8854,-577.8
8867,774.9
8880,-1157.8
8895,-672.9
8908,1175.0
8922,-240.6
8935,-624.7
8948,294.3
8962,95.9
8973,480.3
8985,-622.4
8998,-1.5
9010,762.7
9022,-149.5
9036,-95.1
9049,481.7
9061,191.8
9073,-384.2
9086,871.5
9100,-288.6
9113,-293.5
9126,-92.1
9139,-1254.1
9153,-102.0
9167,1163.0
9181,-56.3
9193,-772.7
9206,679.5
9219,-1254.5
9234,-95.7
9246,4.6
9256,-389.8
9270,968.1
9282,-579.5
9296,-191.1
9310,104.0
9322,-675.9
9335,-771.1
9349,774.9
9362,-675.9
9375,-674.5
9389,-95.3
9401,-1253.4
9415,-144.7
9430,401.6
9442,96.3
9453,-197.2
9466,-92.1
9479,-384.6
9493,-288.5
9506,873.0
9519,-771.1
9532,-772.6
9545,774.9
9559,-772.6
9572,-675.5
9585,-95.3
9597,-772.6
9611,-478.9
9625,-95.2
9637,-675.9
9651,4.5
9661,-486.5
9674,-386.1
9688,871.5
9701,-290.1
9714,-670.1
9728,774.9
9740,-1157.8
9754,-196.0
9768,1163.0
9782,-190.8
9795,-624.7
9808,294.3
9821,96.3
9833,-295.3
9846,969.8
9859,-487.2
9872,-191.2
9885,484.7
9899,-771.1
9912,-675.9
9925,774.9
9937,-1159.3
9952,-863.4
9966,401.5
9978,95.9
9990,7.3
10000,-96.7
10013,94.4
10027,672.1
10040,-0.7
10052,-0.0
10064,389.6
10078,-481.2
10093,-95.2
10106,-95.3
10120,-100.0
10134,-386.0
10148,294.5
10163,391.3
10176,-335.7
10190,389.7
10204,589.0
10217,-195.6
10232,-335.0
10247,391.2
10260,-193.4
10274,-7.1
10287,107.1
10301,776.3
10314,-390.5
10329,288.3
10342,685.5
10356,-432.8
10371,-289.2
10385,486.4
10398,-336.1
10413,-146.2
10428,670.7
10441,487.9
10455,-384.8
10469,1161.7
10483,485.0
10498,-239.8
10512,-153.7
10526,1534.7
10541,1558.6
10556,-675.3
10570,-577.1
10585,-770.5
10599,-1253.9
10614,-242.4
10630,385.2
10643,-769.0
10657,-866.5
10672,-200.9
10686,-90.8
10700,38.6
10713,-295.4
10727,394.0
10740,1161.5
10756,-290.8
10770,682.7
10783,391.2
10797,-383.3
10811,-479.2
10826,484.9
10840,1258.4
10854,-7.1
10866,1356.4
10881,286.8
10895,-99.7
10908,103.9
10921,685.5
10935,-1248.7
10950,-287.8
10966,682.6
10979,-153.3
10993,-866.5
11008,1558.6
