Times,Measures
5317,-1147.5
5332,3.0
5343,-390.5
5356,874.4
5368,8.9
5379,233.5
5391,-769.0
5405,-384.5
5419,-384.5
5432,298.9
5444,-289.3
5457,-869.3
5472,-95.2
5484,-337.6
5497,-966.0
5511,774.9
5523,-1254.1
5538,-869.3
5552,1936.4
5565,-292.7
5578,-576.4
5592,777.8
5605,95.9
5616,777.7
5628,300.4
5641,-1247.6
5655,288.3
5668,291.3
5681,-527.2
5694,196.4
5706,-479.6
5720,-1248.0
5735,1451.6
5748,401.5
5761,-9.4
5772,-385.3
5785,-771.1
5799,-766.7
5813,480.2
5825,-289.4
5838,-0.8
5850,-184.5
5864,-2.3
5875,385.1
5888,385.1
5900,138.3
5912,288.4
5924,138.3
5938,-389.0
5951,577.0
5963,-97.4
5976,-286.4
5989,-373.4
6003,-241.7
6017,-769.6
6030,774.9
6042,-0.0
6053,577.0
6067,484.8
6079,-289.4
6092,1258.2
6106,8.9
6116,-386.0
6130,490.9
6142,-431.3
6156,-293.8
6169,294.3
6181,-1159.3
6197,-863.4
6210,401.6
6222,48.0
6234,188.6
6246,485.7
6258,-289.4
6273,871.5
6285,-290.0
6298,-861.5
6311,-385.3
6325,48.7
6337,-385.2
6350,4.5
6361,-386.7
6374,1161.4
6387,1161.4
6402,-528.0
6415,391.0
6427,774.9
6439,-1157.8
6454,1548.2
6468,-95.2
6480,-770.4
6494,1554.2
6507,679.5
6519,-1157.8
6535,-95.2
6547,-95.3
6559,-674.4
6573,-480.4
6586,774.9
6599,-766.8
6612,3.0
6623,-764.5
6636,-623.2
6649,288.4
6663,-391.3
6676,-289.4
6689,-95.3
6702,-772.6
6715,-1059.6
6730,1356.3
6744,-53.2
6756,48.0
6767,1.5
6777,-529.5
6791,684.2
6804,-242.4
6817,-97.4
6830,394.0
6842,-624.7
6855,-1.5
6867,583.0
6880,-295.3
6893,969.7
6905,-184.5
6919,188.9
6932,490.8
6944,385.8
6957,96.7
6968,382.0
6980,-97.4
6993,684.2
7006,490.8
7018,-97.4
7030,382.0
7043,-398.1
7056,1.5
7067,490.8
7079,-98.2
7092,1264.1
7105,292.8
7117,-98.2
7131,490.9
7143,-430.6
7156,-194.1
7170,8.9
7180,-481.3
7194,3.7
7204,283.3
7217,-242.4
7230,288.4
7242,-481.3
7256,-386.0
7270,99.7
7281,-527.3
7294,-480.8
7308,-385.3
7321,-675.9
7335,-674.5
7349,401.5
7361,-0.0
7372,383.6
7385,1066.4
7399,-385.2
7412,8.9
7422,-97.4
7435,-481.9
7448,286.9
7461,-386.7
7475,-765.2
7488,98.1
7499,-862.0
7513,-396.5
7527,4.6
7537,-765.2
7550,8.9
7561,-98.2
7573,-140.5
7586,675.2
7600,-765.2
7613,-765.3
7626,-92.1
7639,-1254.1
7653,-142.8
7667,401.5
7680,94.4
7691,490.7
7703,286.8
7715,-576.3
7730,395.6
7742,-527.2
7755,-2.3
7767,292.8
7779,-481.3
7793,-385.2
7806,1259.7
7820,-764.5
7833,0.0
7843,286.8
7856,-392.0
7870,583.0
7882,-390.5
7896,-487.2
7909,-480.4
7922,48.3
7934,-384.5
7948,98.1
7959,-1.5
7970,786.8
7983,-241.7
7997,-392.0
8010,383.6
8023,385.3
8035,-481.2
8048,-480.4
8062,2.9
8073,-191.2
8086,873.1
8098,-385.2
8112,-765.2
8126,490.9
8138,-771.1
8152,-675.9
8165,774.9
8177,-1159.3
8193,-863.4
8206,401.5
8218,96.3
8229,7.2
8240,95.2
8251,-1253.9
8266,385.2
8279,-242.4
8292,-191.8
8305,3.0
8315,-480.1
8330,490.8
8342,-194.1
8355,-295.3
8369,292.8
8381,-1253.4
8396,-95.6
8409,-95.3
8421,-770.3
8434,-289.3
8448,774.9
8461,-292.3
8474,-337.6
8487,-95.3
8500,-771.1
8513,-242.5
8527,-95.2
8540,-674.4
8553,-771.1
8566,774.9
8579,-1254.5
8594,94.8
8605,99.7
8616,-764.5
8630,300.4
8642,300.3
8654,-149.5
8669,484.8
8681,-526.5
8694,-480.8
8708,-385.3
8721,48.3
8733,-295.4
8747,4.6
8757,-1.5
8768,675.2
8780,-1253.9
8796,0.0
8806,-1060.6
8820,-765.3
8834,-194.9
8847,774.9
8860,-195.6
8873,-54.0
8886,99.7
8897,-2.2
8908,762.7
8921,-149.5
8935,-149.5
8948,577.0
8961,482.7
8973,-390.5
8986,4.6
8997,96.7
9009,385.1
9021,-145.0
9034,-149.5
9048,762.7
9061,480.4
9073,-293.9
9086,4.6
9097,-95.9
9109,762.7
9121,672.1
9135,-150.2
9148,478.7
9160,383.6
9172,-480.1
9186,484.7
9199,-765.3
9212,-293.8
9226,3.0
9236,-575.6
9249,-485.7
9264,481.8
9276,-289.4
9289,0.7
9299,-386.7
9313,-1153.5
9328,104.1
9340,395.6
9353,-294.9
9366,774.9
9378,-1254.1
9394,-241.7
9407,1451.5
9420,-98.9
9433,-144.7
9446,679.5
9459,-1061.2
9474,38.2
9485,1258.2
9498,-867.8
9511,-1159.3
9527,1356.3
9540,38.6
9551,-9.4
9563,481.7
9575,-480.5
9589,-667.1
9603,107.0
9615,-764.5
9628,-93.6
9640,-478.9
9654,-336.1
9668,3.1
9678,-289.4
9692,-386.7
9705,1163.0
9718,-764.5
9733,-295.3
9746,1936.4
9759,-100.4
9773,-480.1
9786,594.9
9799,95.9
9810,-431.3
9824,288.3
9836,-624.7
9849,-487.2
9864,481.8
9876,-674.5
9889,-771.1
9903,774.9
9915,-336.1
9929,-674.4
9943,-95.3
9955,-336.1
9968,-1254.5
9982,1453.0
9997,-191.5
10010,-98.9
10023,298.9
10037,-1147.5
10052,-336.5
10067,-478.2
10082,-672.4
10096,-242.4
10110,-1253.2
10127,385.2
10140,-675.4
10155,-770.6
10169,-1157.3
10184,-675.3
10200,385.2
10213,-673.9
10227,-772.1
10242,2320.0
10257,39.7
10269,-333.5
10284,389.7
10297,-481.9
10311,-579.4
10327,682.5
10340,389.7
10353,-433.6
10368,-479.2
10382,488.0
10396,-240.9
10411,-98.6
10424,293.0
10437,286.8
10450,-98.2
10465,104.1
10478,1150.9
10492,-193.4
10507,-384.5
10522,1450.1
10536,-769.7
10551,-2.2
10563,293.0
10576,194.1
10591,-668.6
10605,395.6
10618,1936.4
10633,-480.0
10647,40.8
10660,478.8
10674,-98.9
