Times,Measures
5794,1356.3
5808,140.5
5820,38.2
5831,1.4
5841,-624.0
5855,13.3
5867,-770.5
5880,-242.4
5894,288.4
5906,-384.6
5919,-1247.6
5935,401.5
5947,44.6
5958,-99.7
5970,395.7
5983,95.9
5995,578.5
6007,-196.4
6021,-389.8
6034,493.7
6046,290.0
6059,-3.4
6071,486.3
6083,-289.4
6096,-386.0
6110,8.9
6120,-97.4
6133,484.8
6146,-289.4
6159,-289.4
6172,1161.4
6185,3.0
6197,-383.7
6210,492.2
6222,-764.5
6236,-623.2
6249,288.4
6262,-772.6
6276,-674.5
6289,-95.3
6301,-772.6
6315,-285.6
6329,-95.2
6341,-675.9
6354,101.2
6367,-92.1
6379,-1248.0
6394,101.2
6407,4.6
6417,-290.1
6430,298.9
6443,-624.7
6456,-290.1
6470,486.3
6482,-771.1
6496,-771.1
6509,774.9
6521,-675.9
6536,-674.5
6549,-95.3
6561,-772.6
6575,-1059.6
6589,594.9
6602,95.9
6614,480.2
6626,1161.4
6639,-1248.7
6653,577.0
6667,873.1
6679,-674.4
6692,1354.8
6706,48.4
6717,-1153.5
6732,3.0
6743,-432.8
6756,-295.0
6769,292.8
6781,-623.9
6796,-385.2
6809,-95.3
6821,-675.9
6835,-672.9
6848,774.9
6861,-675.9
6875,-672.9
6888,-95.3
6900,-866.7
6914,-964.5
6928,-95.2
6940,-770.4
6953,196.4
6966,3.0
6976,-398.1
6989,478.8
7003,-295.4
7016,-295.0
7029,493.7
7042,-1159.3
7056,-95.6
7069,-95.2
7081,-675.9
7095,-672.9
7108,774.9
7120,-480.4
7135,-672.9
7148,-95.3
7160,-867.1
7174,-964.5
7187,-95.2
7200,-770.4
7214,-577.7
7227,774.9
7239,-1157.8
7254,-869.3
7268,401.5
7280,94.4
7291,394.0
7304,286.8
7316,-481.9
7330,776.3
7343,-385.2
7356,-1.5
7367,292.8
7379,-480.9
7394,2.2
7404,-49.1
7416,-242.4
7430,679.5
7442,-481.9
7455,-386.7
7470,99.7
7481,-527.2
7494,-480.8
7507,-385.3
7521,-771.9
7535,-674.1
7548,401.5
7561,-0.0
7572,395.6
7584,1067.9
7599,-384.5
7612,10.4
7623,8.9
7633,-142.8
7647,-474.6
7661,-766.8
7674,-528.0
7688,871.4
7700,-0.7
7711,401.5
7725,490.8
7737,-528.0
7750,395.7
7762,-624.7
7776,-480.5
7789,4.5
7800,-385.2
7814,-765.2
7827,1548.2
7840,-624.6
7854,94.0
7866,99.7
7877,93.7
7888,1264.1
7902,-98.2
7914,-241.7
7928,383.6
7941,-1.5
7952,-196.7
7965,487.7
7977,-2.2
7989,684.1
8002,-97.4
8014,-390.5
8028,286.8
8040,-487.2
8053,94.0
8066,486.3
8078,-287.9
8091,776.4
8103,8.9
8114,-241.7
8128,581.5
8140,-1.5
8152,385.1
8164,288.4
8176,191.9
8188,672.2
8202,-149.5
8215,-764.5
8228,7.3
8239,95.2
8250,762.7
8263,-101.2
8276,-149.5
8290,768.8
8302,1161.4
8315,-771.1
8330,-95.2
8342,98.1
8353,-295.0
8367,776.4
8379,-480.9
8393,-385.2
8407,1259.7
8420,-0.0
8431,-573.4
8444,-285.6
8459,-772.6
8472,-771.1
8485,99.7
8497,-866.7
8510,-383.8
8524,101.2
8537,-385.2
8550,202.2
8562,-93.6
8574,-480.1
8588,104.1
8601,-527.2
8614,-383.8
8628,1.5
8638,-623.9
8651,-389.0
8666,486.3
8678,-289.4
8691,-386.7
8705,774.9
8717,-1252.6
8732,-863.4
8745,1936.4
8759,-100.8
8772,-624.7
8785,777.8
8799,96.3
8810,-281.3
8823,288.3
8836,-624.7
8849,286.9
8862,383.6
8875,-383.8
8888,871.4
8900,-624.6
8913,-396.6
8928,98.2
8939,-765.3
8952,-3.0
8964,487.7
8976,191.8
8989,672.2
9001,479.6
9014,-149.5
9027,493.7
9039,-194.1
9053,94.0
9065,486.3
9077,-287.9
9091,-385.9
9104,286.8
9116,-765.3
9131,-769.6
9144,-95.3
9156,-867.1
9169,-1157.8
9184,594.9
9197,94.8
9208,105.5
9221,396.3
9233,-623.9
9246,487.7
9260,95.9
9271,-287.8
9284,871.4
9296,-386.7
9310,-1147.4
9325,98.2
9336,-770.4
9350,-674.4
9363,774.9
9375,-771.1
9390,-670.1
9403,-95.2
9415,-674.5
9428,-93.6
9441,-478.9
9455,-675.6
9468,3.0
9479,-287.9
9492,-385.2
9505,1162.9
9519,-766.0
9533,-295.3
9546,1936.4
9560,-100.4
9573,-480.1
9586,594.9
9600,96.3
9611,-431.3
9624,1161.5
9637,-481.9
9651,-99.7
9664,486.3
9676,-770.4
9690,-771.1
9703,-480.4
9716,-771.9
9731,-94.8
9743,-95.3
9755,-771.1
9768,-1254.5
9783,-95.2
9796,-770.4
9809,-869.3
9823,685.5
9835,-0.7
9846,286.9
9860,383.6
9872,-97.4
9884,1252.1
9897,-95.9
9910,-99.6
9923,587.5
9935,-96.7
9948,577.0
9960,481.7
9972,95.9
9984,672.1
9997,-150.3
10010,-98.2
10023,1161.5
10038,-148.0
10052,-241.3
10067,289.2
10081,1450.0
10095,-146.2
10109,-7.1
10123,486.2
10136,-1.5
10148,-763.7
10163,679.5
10176,47.6
10189,-95.2
10203,-95.3
10216,-240.6
10230,-529.5
10245,293.0
10259,391.3
10272,-335.0
10287,-384.4
10301,487.9
10314,-384.8
10330,39.7
10342,8.9
10353,-0.8
10365,-384.6
10380,-383.7
10395,-674.5
10409,-336.9
10424,-577.1
10438,-1158.8
10455,-242.5
10469,-241.7
10483,385.1
10497,-1253.1
10512,93.7
10525,-289.2
10540,391.2
10553,-480.0
10567,-480.4
10582,682.6
10596,-481.1
10610,38.2
10622,583.0
