Times,Measures
2843,-487.2
2856,1261.2
2871,-431.3
2884,-289.4
2897,298.8
2910,-0.0
2921,300.4
2934,95.2
2946,90.7
2957,-1060.6
2971,40.8
2982,1548.2
2997,478.8
3009,-195.6
3022,3.0
3033,42.3
3044,0.0
3054,41.6
3066,-289.3
3080,391.2
3092,-673.9
3105,40.1
3117,292.8
3130,-432.8
3143,480.3
3155,480.3
3168,-480.9
3181,300.3
3193,389.6
3207,-764.5
3220,10.4
3231,-623.9
3245,-485.7
3258,874.5
3271,-431.3
3284,-289.4
3298,774.9
3310,-1253.4
3324,-196.0
3339,-371.9
3352,-53.2
3364,-95.9
3377,774.9
3389,-1153.5
3404,-672.9
3418,98.1
3429,-766.7
3442,-1254.1
3457,1356.3
3471,95.9
3482,385.1
3494,101.2
3507,-385.2
3520,-371.9
3534,492.3
3547,-98.9
3559,107.0
3571,-479.7
3585,-386.0
3599,9.0
3609,-765.3
3622,-763.8
3636,292.8
3648,-486.4
3662,-388.6
3676,-95.2
3688,-675.9
3701,1.4
3712,-1153.5
3726,-290.0
3740,395.7
3752,-2.6
3764,-624.7
3777,-385.3
3790,-384.4
3805,-287.9
3818,98.1
3829,-771.1
3843,-1254.1
3857,-95.2
3870,-770.4
3884,-577.8
3897,685.5
3909,-0.7
3920,-184.5
3935,389.6
3947,-2.3
3958,1258.1
3972,-487.2
3985,-386.0
3999,8.9
4009,-390.5
4023,-389.0
4036,679.6
4048,-2.3
4061,1451.6
4074,480.3
4086,-288.5
4100,776.3
4112,8.9
4122,-287.9
4136,486.3
4149,-287.9
4162,-384.6
4175,294.3
4188,-1159.3
4203,-94.8
4215,-95.3
4228,-772.6
4241,-1252.6
4255,1356.3
4270,94.4
4281,-769.6
4294,774.9
4306,-1253.4
4321,-1252.7
4336,672.1
4348,-192.2
4362,-624.7
4375,1067.9
4388,-102.3
4403,-95.2
4415,-95.3
4427,-772.6
4441,-1253.0
4455,-95.2
4468,-771.1
4482,-869.3
4495,685.5
4507,-0.7
4518,-378.0
4533,478.8
4545,-293.4
4558,480.2
4571,293.6
4583,-486.4
4597,776.3
4610,-668.6
4623,-389.0
4636,-478.9
4649,48.7
4662,-429.8
4675,99.7
4686,-290.0
4700,0.6
4710,-242.4
4723,-382.9
4738,492.3
4750,-294.9
4763,-480.8
4776,774.9
4789,-772.6
4803,-194.1
4816,-95.3
4829,-867.8
4842,-1159.3
4856,594.9
4870,94.4
4881,-526.5
4894,101.2
4907,-385.2
4920,-958.6
4934,389.6
4946,-770.4
4960,-771.1
4973,774.9
4985,-771.1
5000,-674.4
5013,-95.3
5025,-771.1
5039,-1254.5
5053,685.5
5066,95.9
5078,777.7
5090,103.9
5102,-385.2
5115,294.3
5129,-385.3
5142,-390.5
5155,99.7
5167,-385.2
5180,-1247.2
5195,-95.2
5208,-675.9
5221,-769.6
5234,1066.2
5248,-102.3
5262,94.8
5273,196.4
5285,-289.4
5299,-861.9
5312,377.5
5325,-384.4
5339,-771.1
5352,-95.3
5364,-336.1
5378,-1159.3
5393,1356.3
5406,-192.3
5420,-291.5
5433,679.5
5445,-102.3
5459,-95.7
5472,98.2
5483,-288.5
5496,1549.7
5510,-371.9
5523,-391.3
5537,98.2
5549,-771.1
5562,-772.6
5575,3.0
5585,-1246.8
5601,-383.7
5614,101.2
5626,-386.7
5640,-1248.7
5654,777.8
5667,94.8
5679,-763.7
5692,-191.9
5705,-771.1
5719,-1247.2
5734,672.1
5746,-192.2
5760,-99.7
5772,774.9
5784,-336.1
5798,-765.2
5812,98.1
5823,-528.0
5836,292.3
5849,1415.5
5863,-99.0
5875,582.8
5888,-290.1
5901,-624.6
5914,-285.6
5928,3.1
5939,93.7
5950,385.1
5962,233.5
5975,675.2
5987,-675.3
6001,-389.8
6014,391.0
6027,-580.8
6040,-1253.4
6054,594.9
6068,94.4
6079,-763.7
6092,-93.6
6105,-384.6
6118,-764.9
6132,478.8
6145,-337.6
6158,-772.6
6171,774.9
6183,-241.7
6198,-675.9
6211,-95.3
6223,-241.7
6237,-1252.6
6251,1453.0
6265,-191.5
6279,-246.2
6292,7.3
6302,-1254.5
6317,-1252.6
6332,-95.2
6344,-337.6
6358,-772.6
6371,1067.9
6384,-101.6
6398,94.4
6410,99.6
6421,-765.2
6434,298.8
6447,-386.8
6461,-290.1
6474,391.0
6487,3.8
6497,-766.7
6510,-371.9
6524,-383.0
6538,-431.3
6551,589.0
6563,-0.8
6575,294.3
6587,777.8
6600,-670.1
6614,103.9
6626,-766.8
6639,-1248.3
6653,684.1
6667,44.2
6678,-763.7
6691,1.4
6702,-481.1
6715,12.8
6727,-193.3
6740,-432.8
6754,490.7
6766,776.3
6778,-480.9
6793,3.0
6803,-432.8
6816,-432.8
6830,298.9
6842,-624.7
6856,-390.5
6870,-95.2
6882,-675.9
6895,-771.1
6908,774.9
6921,-675.9
6935,-674.5
6948,-288.7
6962,-0.8
6973,383.6
6985,484.7
6999,-0.7
7010,1264.2
7023,-97.4
7035,-398.1
7049,481.7
7062,95.9
7073,486.3
7086,389.6
7098,-480.8
7111,292.8
7124,-386.0
7138,-386.0
7151,98.1
7162,-99.0
7175,-479.8
7189,104.1
7201,-385.2
7215,-763.8
7228,1.5
7238,-623.9
7251,385.2
7265,-289.4
7278,-289.4
7291,1548.2
7305,48.4
7316,-479.8
7330,4.5
7341,-385.9
7354,-385.9
7367,1066.3
7380,-623.9
7395,-384.5
7408,1936.4
7421,-100.8
7435,-479.3
7448,685.6
7461,94.8
7473,480.3
7485,872.9
7497,-861.9
7511,-474.5
7525,-192.6
7538,-771.1
7552,672.1
7564,97.1
7575,-479.4
7589,104.0
7602,-385.3
7615,-763.8
7628,-186.1
7642,-0.0
7653,-198.7
7667,98.2
7678,-289.4
7692,581.4
7704,298.9
7716,-670.1
7731,490.8
7743,-390.5
7756,-194.9
7770,-383.8
7783,96.7
7795,-384.5
7809,3.0
7819,-528.0
7832,-475.2
7845,298.8
7859,-392.0
7872,582.9
7884,-379.3
7898,-1352.7
7912,774.2
7925,-95.2
7938,-675.9
7951,-95.3
7963,191.2
7975,-192.6
7990,104.0
8002,-390.5
8015,-383.8
8029,-93.6
8041,-1253.4
8056,41.2
8068,98.2
8079,-287.9
8092,388.9
8104,8.9
8115,-1157.3
8130,583.0
8142,-430.6
8156,-390.5
8169,8.9
8179,-1247.6
8195,-384.5
8208,98.1
8219,-764.5
8232,-623.1
8246,774.9
8259,-3.4
8270,969.7
8283,1258.1
8296,-386.7
8309,-373.4
8324,385.1
8336,-674.5
8349,1451.5
8363,48.4
8374,-390.5
8388,104.1
8400,-527.9
8414,-293.9
8427,1548.2
8440,-0.8
8452,-198.6
8466,99.7
8477,-287.9
8491,2.2
8501,-242.4
8514,92.2
8526,385.2
8539,-149.5
8552,-52.8
8564,294.3
8577,190.4
8590,777.8
8602,-385.3
8615,-764.5
8629,7.3
8639,93.7
8650,-102.0
8665,589.0
8677,-149.5
8690,-5.3
8701,286.3
8714,-1153.5
8729,104.0
8741,-528.0
8755,-98.9
8767,-478.9
8780,48.0
8793,-385.2
8806,1259.6
8819,-860.8
8833,-1254.5
8847,13.3
8859,94.4
8870,-281.8
8884,385.0
8896,0.8
8906,-1252.4
8922,383.0
8934,-1.5
8945,478.7
8957,-149.5
8971,-528.0
8984,874.5
8997,-97.4
9010,-668.6
9023,-93.6
9035,-481.3
9049,200.8
9062,293.9
9074,-383.8
9088,1548.2
9101,-479.6
9114,-289.3
9128,1451.6
9142,-75.9
9154,-9.4
9165,389.5
9178,-480.5
9192,-383.7
9205,10.4
9217,94.4
9228,487.7
9240,1547.0
9254,95.9
9266,385.2
9278,-150.2
9291,-386.7
9305,1163.0
9319,-766.0
9332,38.2
9344,196.4
9356,-2.3
9367,1261.2
9380,292.4
9394,-150.3
9407,8.9
9417,-53.6
9430,-287.0
9443,1261.2
9457,-392.0
9470,-287.9
9484,-95.3
9496,-0.0
9507,1162.9
9522,397.1
9534,-431.3
9547,480.2
9560,-390.5
9573,-1254.1
9588,1451.6
9602,401.6
9614,-143.9
9627,1066.2
9640,679.5
9654,-241.7
9667,98.1
9678,-764.5
9692,-722.9
9705,1163.0
9719,-674.4
9733,-771.1
9746,1175.0
9759,-191.9
9773,-480.1
9787,594.9
9799,94.8
9810,-431.3
9824,288.3
9836,-624.7
9849,-390.5
9864,481.8
9876,-674.5
9889,-771.1
9903,774.9
9915,-336.1
9929,-1061.2
9944,1175.1
9957,-192.3
9970,-624.7
9985,776.4
9997,-54.0
10009,38.2
10021,-93.6
10035,-771.1
10049,-97.1
10063,-371.9
10078,98.9
10090,-193.4
10104,292.8
10119,293.8
10132,-528.0
10146,-191.0
10161,293.0
10174,-384.8
10189,-149.1
10204,1450.0
10218,43.1
10230,-480.0
10245,486.5
10259,480.3
10272,-668.6
10287,-432.0
10301,389.8
10314,-241.3
10330,36.7
10342,478.7
10355,-385.3
10370,-1.5
10382,1356.3
10397,-527.9
10412,-336.1
10426,-430.5
10440,-1252.4
10457,-242.4
10471,-242.4
10485,288.4
10499,-1252.4
10514,-1060.5
10530,-242.4
10545,385.1
10558,288.4
10571,-145.4
10587,-240.9
